month,pathway,beneficial,flow_mgd,beneficial_fraction,total_system_flow_mgd,valid_days,source_ids,source_locators,scientific_boundary
2019-03-01,Local reuse,True,0.2363596262026014,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,Percolation recharge,True,0.0,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,Salt River discharge,False,0.026693979477855,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,91st Ave / Palo Verde,True,5.778379631016196,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,Aquifer recharge,True,5.843104479639303,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,Baseline sewer return,False,0.0,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,East Maricopa Floodway,False,0.1050714254379272,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,GRIC exchange,True,8.271018685521023,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,Local reuse,True,0.9764430232013442,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,Percolation recharge,True,0.0,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-04-01,Salt River discharge,False,2.322019040353674,0.9260756658805872,34.957866972639785,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,91st Ave / Palo Verde,True,5.472431675871676,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,Aquifer recharge,True,7.941517926801987,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,Baseline sewer return,False,0.0,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,East Maricopa Floodway,False,0.0,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
